OTUID,taxonomy,Kingdom,Phylum,Class,Order,Family,Genus,Species,,,,
a4a07621b118949e39a71ecfa15b7b8c,k__Bacteria; p__; c__; o__; f__; g__; s__,Bacteria,,,,,,,,,,
f719149fcf47630e0281342368cf1ce0,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Conexibacteraceae; g__; s__,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Conexibacteraceae,,,,,,
440a8730dfc4290c0b2eaf42486a4822,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Marmoricola,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Marmoricola,,,,,
e1da3ff2b99e466cac493795e8a7fd76,k__Bacteria; p__Armatimonadetes; c__0319-6E2; o__; f__; g__; s__,Bacteria,Armatimonadetes,0319-6E2,,,,,,,,
599499b2d6b6befe200b8405ee956fd9,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Bordetella; s__ansorpii,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,ansorpii,,,,
ca452177967a498c59dbde515a814638,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,,,,,,
99daf0d7391036556a43d04b863b42c5,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__Aquicella; s__,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Aquicella,,,,,
1a7148c46df94c18ece2f731d31eb35c,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Balneimonas; s__,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Balneimonas,,,,,
d1fedf9e049596c7f1db10695bb92982,k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,,,,,,
77965ceee3ffc6286a15627804b7bfdc,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,Gemmata,,,,,
eac7e4354377e0d2427e242fc05fdc9b,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,,,,
e0c5f0918fddca32dc245fc33f243497,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,,,,,
bdfcb9776bd677801cb24c6120610994,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__Pirellula; s__,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,Pirellula,,,,,
dffc4294a54c222624f6417cda4b2a2f,k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],DA101,,,,,
3369f26fb0e5de61821ffe76f8e435a0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,,,,,
3a06550cbdf81e5ed606749a418ae3f8,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__; s__,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,,,,,,
f948f5b5d615e84f1f51fb5e22893281,k__Bacteria,Bacteria,,,,,,,,,,
6594e97c62b5e13c581739df3362e086,k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,,,,,,
752d149ca2f50ad05be3ec5609dad456,k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__Ellin5301; g__; s__,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Ellin5301,,,,,,
a7ceb0b878b0238eced9a4bf30e93c53,k__Bacteria; p__TM7; c__TM7-3,Bacteria,TM7,TM7-3,,,,,,,,
82073b320c74c74c06bc4f09d521c4a4,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,,,,,
574926753816c9ef0fc336877b6ffba5,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,,,,,,
366118b21cb7abc20a50f08d5446a1f6,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__Streptomyces,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,,,,,
0e72ee18032b48c68ac8dee5dcbcd911,k__Bacteria,Bacteria,,,,,,,,,,
071d7753217bc07abbc309902e1f7a89,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,,,,,,
59d4af34f0fb4317bea459e66543b996,k__Bacteria; p__TM7; c__TM7-1; o__; f__; g__; s__,Bacteria,TM7,TM7-1,,,,,,,,
6f05f82809c859919860fb9cfed70395,k__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__JG30-KF-AS9; f__; g__; s__,Bacteria,Chloroflexi,Ktedonobacteria,JG30-KF-AS9,,,,,,,
07078e8797d608642d572725ac12c768,k__Bacteria; p__AD3; c__JG37-AG-4; o__; f__; g__; s__,Bacteria,AD3,JG37-AG-4,,,,,,,,
4f4402e490dc69ae1bd1c5bea42f2630,k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__CCU21; f__; g__; s__,Bacteria,Acidobacteria,Acidobacteria-6,CCU21,,,,,,,
134ba29bce464b67b4521d12cfedb5e1,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__MND1; f__; g__; s__,Bacteria,Proteobacteria,Betaproteobacteria,MND1,,,,,,,
80ddccc61ced1bfcb26770d77a2e0e59,k__Bacteria; p__Armatimonadetes; c__0319-6E2; o__; f__; g__; s__,Bacteria,Armatimonadetes,0319-6E2,,,,,,,,
9c4c871ecfbe7b3f14becff14858ddb0,k__Bacteria; p__Acidobacteria; c__iii1-8; o__DS-18; f__; g__; s__,Bacteria,Acidobacteria,iii1-8,DS-18,,,,,,,
052fffa816c1d784dcf4ef7ffc1665f9,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__; g__; s__,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,,,,,,,
666dd3830bd3bb58abf0a4aad3fd3f1b,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,,,,,
a7e020e3f7cfbacfc4a13d7396848f10,k__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__Ktedonobacterales; f__Ktedonobacteraceae; g__; s__,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,,,,,,
b6b2f7ab8bdbde390f1353176fd9e2a0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,,,,,,
4b2a6e17387a2748cd20ef933d2ce12d,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,,,,,,
b117b3fa26b520687083ef1da4a9b4de,k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__; f__; g__; s__,Bacteria,Gemmatimonadetes,Gemmatimonadetes,,,,,,,,
26504b12a35cefed284c9d23284cd52a,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__SC-I-84; f__; g__; s__,Bacteria,Proteobacteria,Betaproteobacteria,SC-I-84,,,,,,,
700af0b8e1a0240f1b9f9074f4861f2d,k__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__Ktedonobacterales; f__Ktedonobacteraceae; g__; s__,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,,,,,,
3dc51a13f3e3c4d3c7758d6da106b842,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__Streptomyces,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,,,,,
bd37dc470ba614fc439e23f92b5caf2d,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,,,,,,
6c9069627ac87f422f9f42c36a16abc4,k__Bacteria; p__Actinobacteria; c__MB-A2-108; o__; f__; g__; s__,Bacteria,Actinobacteria,MB-A2-108,,,,,,,,
791659687016ecbdaf29f57f99252586,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__; g__; s__,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,,,,,,,
3d2cd4fd8c7742980be8e6e052678795,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,,,,,
bd427bb1b0ac8fdf09333aa24f9f826a,k__Bacteria; p__Chloroflexi; c__TK10; o__; f__; g__; s__,Bacteria,Chloroflexi,TK10,,,,,,,,
f6f4440eb0a374d8ae75a002378613ab,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,,,,,
954f60d6fbe1ea03d6634054119322ed,k__Bacteria,Bacteria,,,,,,,,,,
c21a5a97304240cf09e48ffdf1afb1a2,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__; s__,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,,,,,,
4c31f237a5344bc49e80ced6f25f13e7,k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__0319-6A21; g__; s__,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,0319-6A21,,,,,,
ae3d411d9496e32057d1f4cf50914849,k__Bacteria; p__Cyanobacteria; c__ML635J-21; o__; f__; g__; s__,Bacteria,Cyanobacteria,ML635J-21,,,,,,,,
ac27c5b14298e5c81e37a0befbd4ec52,k__Bacteria; p__TM7; c__TM7-1; o__; f__; g__; s__,Bacteria,TM7,TM7-1,,,,,,,,
d659da62c7388d55b6354b63b38678d8,k__Bacteria; p__TM7; c__TM7-3; o__I025; f__; g__; s__,Bacteria,TM7,TM7-3,I025,,,,,,,
413c176cce644466038a2c9e6db205ea,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__SC-I-84; f__; g__; s__,Bacteria,Proteobacteria,Betaproteobacteria,SC-I-84,,,,,,,
46cbd0c57655a808b43228b0d25893af,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__; s__,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,,,,
1146d2431620927707a5ce6bbf6c1eb4,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Phenylobacterium; s__,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,,,,,
6c7827d8ff025efb47e3be47f90210b0,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Conexibacteraceae; g__; s__,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Conexibacteraceae,,,,,,
416b922732fa336bf6602b79c28a3e5e,k__Bacteria; p__AD3; c__ABS-6; o__; f__; g__; s__,Bacteria,AD3,ABS-6,,,,,,,,
659fc7f9b6d0bd517396d47c6c0590ea,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,,,,,,,
d93199960011fe39306180cbfabcf4a3,k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,,,,,,
2c0dd39951a452ad3c9e04fa10bbdb6d,k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__Ellin517; g__; s__,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],Ellin517,,,,,,
da894b220b51fac5062138b9377aac2f,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,,,,,
031db787799108d3e0c2acfe7011360c,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Conexibacteraceae; g__; s__,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Conexibacteraceae,,,,,,
7fa30f46805c47d81682ec9e09c930ad,k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,,,,,,,
d6ddef7e959522e5ebce1ddbad534cef,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Myxococcaceae; g__; s__,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,,,,,,
502d580ff6ba770e7277ea6783d52aa8,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,,,,,,
bee6bbac51556f53555530eae2dc830d,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,,,,,,,
2b6606ea0b318e0166988ac60ca06459,k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__; f__; g__; s__,Bacteria,Gemmatimonadetes,Gemmatimonadetes,,,,,,,,
1e175cb13fc01e52d183e26c91d877dc,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__Iamiaceae; g__Iamia; s__,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Iamiaceae,Iamia,,,,,
b381bc103844dedce6fdfe7ed751fcee,k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__; f__; g__; s__,Bacteria,Acidobacteria,Acidobacteria-6,,,,,,,,
1627d144f618b9b0cbf15d738878bb57,k__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__Thermogemmatisporales; f__Thermogemmatisporaceae; g__; s__,Bacteria,Chloroflexi,Ktedonobacteria,Thermogemmatisporales,Thermogemmatisporaceae,,,,,,
3a0c5ba232d94411334982c649e4afb4,k__Bacteria; p__TM7; c__TM7-1; o__; f__; g__; s__,Bacteria,TM7,TM7-1,,,,,,,,
453893b51edb9ed35987011727ac14c9,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,,,,,
41a5eed1d47d38b42d06453479f1b783,k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__; f__; g__; s__,Bacteria,Gemmatimonadetes,Gemmatimonadetes,,,,,,,,
d42096a4eb2d71fa2a99206879fe670b,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__; g__; s__,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,,,,,,,
8dd1433ea1dd6c6bda567fb8fc127622,k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,,,,,,,
59ec893b4100bcc90ab21c594e6d5514,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Isosphaeraceae; g__Nostocoida; s__limicola,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Isosphaeraceae,Nostocoida,limicola,,,,
258def205af8c40f9bd28c6aa55736b6,k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__Ellin6075; g__; s__,Bacteria,Acidobacteria,[Chloracidobacteria],RB41,Ellin6075,,,,,,
3a081f6a3169bafd3e18a70debdd35b3,k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__; g__; s__,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],,,,,,,
83e436935bee09f786cb1acf0de65071,k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,,,,,,,
c0ed346fdbc36c0f3dd0fb65bfb9f592,k__Bacteria; p__Chlorobi; c__; o__; f__; g__; s__,Bacteria,Chlorobi,,,,,,,,,
c43fc26799bd8c32463f11cb21a405ed,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Conexibacteraceae; g__; s__,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Conexibacteraceae,,,,,,
869fc0ad8eb189031b28e917945a00b7,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,,,,,
8f492ddbbf2048fe39cbb1dfb9c5ff46,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__SC-I-84; f__; g__; s__,Bacteria,Proteobacteria,Betaproteobacteria,SC-I-84,,,,,,,
d251d98d02d0017afd95717fb930378a,k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__,Bacteria,Acidobacteria,[Chloracidobacteria],RB41,,,,,,,
12f39cb433495594229afd06ec19bcb6,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Isosphaeraceae; g__; s__,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Isosphaeraceae,,,,,,
88eabd04fdcaa90b407e2d4a313dcd6b,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__EB1017; g__; s__,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,EB1017,,,,,,
471aac99d0d90fd351157cc978d513cf,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Luteibacter; s__rhizovicinus,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteibacter,rhizovicinus,,,,
560ca8d53ab4fff72852ddfb5f829bdb,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,,,,,,
d9f0e0336aea5fb6d26b6961bf37f6c1,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,,,,
e7e7f35dcd0a208a8f39b49aac1c1f41,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,,,,,
c0d658e3a30fee46fa8855abaca4b8ca,k__Bacteria; p__Armatimonadetes; c__0319-6E2; o__; f__; g__; s__,Bacteria,Armatimonadetes,0319-6E2,,,,,,,,
e84a4d65fa38639036d01bd25ccd77ee,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__MND1; f__; g__; s__,Bacteria,Proteobacteria,Betaproteobacteria,MND1,,,,,,,
ebd181d772d17e372132b31749c22298,k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__; g__; s__,Bacteria,Acidobacteria,Solibacteres,Solibacterales,,,,,,,
9558d34c367775408227628f06897f6a,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,,,,,,,
71b7f3768a345fa5d0caffec18458480,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,,,,,,,
c1d6de684c4fc478960cbe35ebc61a38,k__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__JG30-KF-AS9; f__; g__; s__,Bacteria,Chloroflexi,Ktedonobacteria,JG30-KF-AS9,,,,,,,
2525759982e7ab4088a1d912fbcd9dc3,k__Bacteria; p__Chloroflexi; c__TK10; o__B07_WMSP1; f__; g__; s__,Bacteria,Chloroflexi,TK10,B07_WMSP1,,,,,,,
01f7ef2462dae9d911719a52fe35c0b1,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__[Entotheonellales]; f__[Entotheonellaceae]; g__; s__,Bacteria,Proteobacteria,Deltaproteobacteria,[Entotheonellales],[Entotheonellaceae],,,,,,
8045a7aaa415128e873902123888e1e9,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,,,,,
276ac342fe6c2b4be3b0ad24e49a477a,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,,,,,
66a36c55fcc260641c223856563654f5,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__; s__,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,,,,,,
af0fde1e74f1ee18f403eda14d03d556,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae; g__Blastococcus; s__saxobsidens,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Geodermatophilaceae,Blastococcus,saxobsidens,,,,
bf3f4df6b89c9434d65033eacd18801f,k__Bacteria; p__Actinobacteria; c__MB-A2-108; o__0319-7L14; f__; g__; s__,Bacteria,Actinobacteria,MB-A2-108,0319-7L14,,,,,,,
2eab4f438e3ab75c312f8e78e817b4d3,k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__SM1D11; f__; g__; s__,Bacteria,Cyanobacteria,4C0d-2,SM1D11,,,,,,,
380d848fe0a44c62ba40adddd8539c55,k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,,,,,,
a97de4d03d92863ae9e124086ee3e470,k__Bacteria; p__Acidobacteria; c__Acidobacteria-6,Bacteria,Acidobacteria,Acidobacteria-6,,,,,,,,
ad04d2bddfdb0a7c90568dc2ec53f49e,k__Bacteria; p__Chloroflexi; c__TK10; o__; f__; g__; s__,Bacteria,Chloroflexi,TK10,,,,,,,,
048e40390e038573758d04fd06928c74,k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__,Bacteria,Planctomycetes,Phycisphaerae,WD2101,,,,,,,
64a3bf5a8c601fa2d4e6843a6fa3db3c,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__; s__,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,,,,,,
b417fa45e6401ee50604db367ad18a9b,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__Steroidobacter; s__,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Steroidobacter,,,,,
59dda1029773ad84cd57df24b060a33d,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__Steroidobacter; s__,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Steroidobacter,,,,,
47cb76d9cbe7808d3b4ef5bedd156e00,k__Bacteria; p__Actinobacteria; c__MB-A2-108; o__; f__; g__; s__,Bacteria,Actinobacteria,MB-A2-108,,,,,,,,
452d2f02d70bc64777ab772450259539,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,,,,,,
69d8b54c46c1d52a4e71d5f2fb1b9fd1,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__oc28; g__; s__,Bacteria,Chloroflexi,Anaerolineae,SBR1031,oc28,,,,,,
c595df8c86dfeaefc4f157aa4ce1b428,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__Aquicella; s__,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Aquicella,,,,,
c87aad9e67c1953558ddd0da77db9e79,k__Bacteria; p__OD1; c__; o__; f__; g__; s__,Bacteria,OD1,,,,,,,,,
4bb477ced95ac59e8c41999388e8fce9,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__; g__; s__,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,,,,,,,
1e48df4bdbdec85efc8820c97dadb914,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__oc28; g__; s__,Bacteria,Chloroflexi,Anaerolineae,SBR1031,oc28,,,,,,
0477e7c00572a27098fb1907bff7fba8,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__flexus,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,flexus,,,,
ae5e76c6b6747be0461370e1f7cf6330,k__Bacteria; p__TM7; c__TM7-1; o__; f__; g__; s__,Bacteria,TM7,TM7-1,,,,,,,,
4cc875c96716316ec959eb43320d0fcc,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Flavisolibacter; s__,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,Flavisolibacter,,,,,
5692283622bd2c359f5631862cb72ded,k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__,Bacteria,Planctomycetes,Phycisphaerae,WD2101,,,,,,,
